n,index,eigenvalue,residual,eigenvector
99,17,2.2785159459921132e+00,5.8101671622049862e-15,-7.1989327396375022e-02;1.2392847917159618e-01;-1.4135157333494844e-01;1.1940600033341342e-01;-6.4203952191857455e-02;-8.8799204308602653e-03;7.9490593614441121e-02;-1.2796186892000500e-01;1.4079372325236744e-01;-1.1441228056331396e-01;5.6165193320029290e-02;1.7724795872624637e-02;-8.6678146775293605e-02;1.3149025163198125e-01;-1.3968022466662036e-01;1.0896702779181722e-01;-4.7904776089604702e-02;-2.6499719642754906e-02;9.3523620890282169e-02;-1.3449970239292686e-01;1.3801547204792286e-01;-1.0309173194391852e-01;3.9455300593570095e-02;3.5170061126006888e-02;-1.0000000000046901e-01;1.3697834427557407e-01;-1.3580603541431199e-01;9.6809580128172812e-02;-3.0850113051520696e-02;-4.3701602445644132e-02;1.0608172479628321e-01;-1.3891639521279639e-01;1.3306063440278612e-01;-9.0145365127757102e-02;2.2123174207354032e-02;5.2060673505762968e-02;-1.1174479348843049e-01;1.4030620660296317e-01;-1.2979010385689341e-01;8.3125387554695201e-02;-1.3308925301732976e-02;-6.0214284871781251e-02;1.1696685653199018e-01;-1.4114229349546220e-01;1.2600735106654129e-01;-7.5777352053355465e-02;4.4421521482473358e-03;6.8130257964670232e-02;-1.2172730482987031e-01;1.4142135623730676e-01;-1.2172730482882108e-01;6.8130257962865759e-02;4.4421521503054994e-03;-7.5777352055094921e-02;1.2600735106748429e-01;-1.4114229349535568e-01;1.1696685653087580e-01;-6.0214284869979283e-02;-1.3308925303715378e-02;8.3125387556308813e-02;-1.2979010385770290e-01;1.4030620660276413e-01;-1.1174479348730217e-01;5.2060673504038174e-02;2.2123174209185203e-02;-9.0145365129191524e-02;1.3306063440344629e-01;-1.3891639521253032e-01;1.0608172479519934e-01;-4.3701602444071640e-02;-3.0850113053133486e-02;9.6809580129387701e-02;-1.3580603541481992e-01;1.3697834427527558e-01;-9.9999999999490566e-02;3.5170061124652777e-02;3.9455300594912049e-02;-1.0309173194488994e-01;1.3801547204829126e-01;-1.3449970239264072e-01;9.3523620889471887e-02;-2.6499719641681269e-02;-4.7904776090633323e-02;1.0896702779253531e-01;-1.3968022466687274e-01;1.3149025163175565e-01;-8.6678146774709183e-02;1.7724795871880583e-02;5.6165193320719148e-02;-1.1441228056378276e-01;1.4079372325253645e-01;-1.2796186891989014e-01;7.9490593614132521e-02;-8.8799204304794051e-03;-6.4203952192200667e-02;1.1940600033365333e-01;-1.4135157333507437e-01;1.2392847917163846e-01;-7.1989327396380254e-02
99,18,2.3113441489959707e+00,5.3660779523549235e-15,-7.5777352054222841e-02;1.2796186891993844e-01;-1.4030620660281415e-01;1.0896702779205510e-01;-4.3701602444736733e-02;-3.5170061125507419e-02;1.0309173194448806e-01;-1.3891639521267113e-01;1.3149025163174860e-01;-8.3125387555245081e-02;8.8799204303761266e-03;6.8130257964041027e-02;-1.2392847917175376e-01;1.4114229349534776e-01;-1.1441228056326697e-01;5.2060673504506147e-02;2.6499719642683009e-02;-9.6809580129085443e-02;1.3697834427552308e-01;-1.3449970239259534e-01;9.0145365128009594e-02;-1.7724795871697303e-02;-6.0214284871418181e-02;1.1940600033383125e-01;-1.4142135623727745e-01;1.1940600033315202e-01;-6.0214284870269939e-02;-1.7724795872957746e-02;9.0145365128990865e-02;-1.3449970239299436e-01;1.3697834427522115e-01;-9.6809580128184733e-02;2.6499719641470625e-02;5.2060673505651647e-02;-1.1441228056399572e-01;1.4114229349544444e-01;-1.2392847917120021e-01;6.8130257963020704e-02;8.8799204315386359e-03;-8.3125387556187980e-02;1.3149025163218847e-01;-1.3891639521249013e-01;1.0309173194376342e-01;-3.5170061124479589e-02;-4.3701602445744503e-02;1.0896702779273804e-01;-1.4030620660297768e-01;1.2796186891955466e-01;-7.5777352053434249e-02;-9.3171951340543553e-13;7.5777352055006506e-02;-1.2796186892034733e-01;1.4030620660275014e-01;-1.0896702779156914e-01;4.3701602444003382e-02;3.5170061126252393e-02;-1.0309173194502090e-01;1.3891639521284965e-01;-1.3149025163155112e-01;8.3125387554767713e-02;-8.8799204297902740e-03;-6.8130257964551258e-02;1.2392847917205045e-01;-1.4114229349537388e-01;1.1441228056305296e-01;-5.2060673504149890e-02;-2.6499719643056242e-02;9.6809580129366024e-02;-1.3697834427565098e-01;1.3449970239257256e-01;-9.0145365127884958e-02;1.7724795871537181e-02;6.0214284871559776e-02;-1.1940600033393137e-01;1.4142135623734065e-01;-1.1940600033320133e-01;6.0214284870325978e-02;1.7724795872891976e-02;-9.0145365128939045e-02;1.3449970239300141e-01;-1.3697834427532932e-01;9.6809580128404404e-02;-2.6499719641762790e-02;-5.2060673505372287e-02;1.1441228056383161e-01;-1.4114229349547908e-01;1.2392847917146563e-01;-6.8130257963473523e-02;-8.8799204310173775e-03;8.3125387555762195e-02;-1.3149025163201741e-01;1.3891639521266685e-01;-1.0309173194427275e-01;3.5170061125190853e-02;4.3701602445043362e-02;-1.0896702779227517e-01;1.4030620660292520e-01;-1.2796186891996658e-01;7.5777352054218025e-02
99,19,2.3458388514508761e+00,5.3383223767392946e-15,7.9490593614303801e-02;-1.3149025163187042e-01;1.3801547204805611e-01;-9.6809580128664807e-02;2.2123174208116686e-02;6.0214284871018493e-02;-1.2172730482941453e-01;1.4114229349537238e-01;-1.1174479348771929e-01;4.3701602444633746e-02;3.9455300594475939e-02;-1.0896702779233336e-01;1.4079372325245210e-01;-1.2392847917142406e-01;6.4203952191675517e-02;1.7724795872660189e-02;-9.3523620890192422e-02;1.3697834427551819e-01;-1.3306063440293170e-01;8.3125387555085459e-02;-4.4421521487639113e-03;-7.5777352054656036e-02;1.2979010385749112e-01;-1.3891639521254082e-01;9.9999999999569433e-02;-2.6499719641645950e-02;-5.6165193320919446e-02;1.1940600033385593e-01;-1.4135157333497284e-01;1.1441228056312781e-01;-4.7904776089439188e-02;-3.5170061126037891e-02;1.0608172479622260e-01;-1.4030620660294105e-01;1.2600735106665537e-01;-6.8130257963099197e-02;-1.3308925303474052e-02;9.0145365129048929e-02;-1.3580603541476674e-01;1.3449970239253342e-01;-8.6678146774369261e-02;8.8799204298609918e-03;7.1989327397084371e-02;-1.2796186892029590e-01;1.3968022466659943e-01;-1.0309173194380160e-01;3.0850113051474205e-02;5.2060673505707464e-02;-1.1696685653191699e-01;1.4142135623730667e-01;-1.1696685653095690e-01;5.2060673504120580e-02;3.0850113053139366e-02;-1.0309173194497095e-01;1.3968022466687391e-01;-1.2796186891959052e-01;7.1989327395652822e-02;8.8799204315179424e-03;-8.6678146775680656e-02;1.3449970239305561e-01;-1.3580603541433758e-01;9.0145365127835039e-02;-1.3308925301909177e-02;-6.8130257964471974e-02;1.2600735106737398e-01;-1.4030620660278090e-01;1.0608172479526794e-01;-3.5170061124641501e-02;-4.7904776090787492e-02;1.1441228056397350e-01;-1.4135157333505272e-01;1.1940600033317920e-01;-5.6165193319751866e-02;-2.6499719642884712e-02;1.0000000000045921e-01;-1.3891639521280377e-01;1.2979010385708023e-01;-7.5777352053754993e-02;-4.4421521498193414e-03;8.3125387555932018e-02;-1.3306063440330626e-01;1.3697834427533742e-01;-9.3523620889568310e-02;1.7724795871842110e-02;6.4203952192397953e-02;-1.2392847917182637e-01;1.4079372325244321e-01;-1.0896702779197226e-01;3.9455300593929786e-02;4.3701602445159964e-02;-1.1174479348806210e-01;1.4114229349545934e-01;-1.2172730482927482e-01;6.0214284870751221e-02;2.2123174208394016e-02;-9.6809580128866021e-02;1.3801547204815395e-01;-1.3149025163188982e-01;7.9490593614294822e-02
99,20,2.3819660112501047e+00,5.2180482157382357e-15,-8.3125387555496921e-02;1.3449970239278236e-01;-1.3449970239274198e-01;8.3125387555394711e-02;1.1946643510646387e-13;-8.3125387555587696e-02;1.3449970239281517e-01;-1.3449970239270861e-01;8.3125387555306046e-02;2.3480432273977239e-13;-8.3125387555686797e-02;1.3449970239285569e-01;-1.3449970239267200e-01;8.3125387555209082e-02;3.4839502564142219e-13;-8.3125387555771799e-02;1.3449970239288550e-01;-1.3449970239264158e-01;8.3125387555130700e-02;4.4930272702934447e-13;-8.3125387555859548e-02;1.3449970239292411e-01;-1.3449970239261341e-01;8.3125387555049154e-02;5.4618083919697030e-13;-8.3125387555931324e-02;1.3449970239294765e-01;-1.3449970239258810e-01;8.3125387554988037e-02;6.2356742038907097e-13;-8.3125387555999214e-02;1.3449970239297993e-01;-1.3449970239256978e-01;8.3125387554927890e-02;6.9617051218178098e-13;-8.3125387556052421e-02;1.3449970239299724e-01;-1.3449970239255316e-01;8.3125387554889629e-02;7.4241704232415539e-13;-8.3125387556094332e-02;1.3449970239302100e-01;-1.3449970239254791e-01;8.3125387554857808e-02;7.8358258119564847e-13;-8.3125387556123795e-02;1.3449970239302886e-01;-1.3449970239254097e-01;8.3125387554846358e-02;7.9444169822297600e-13;-8.3125387556134869e-02;1.3449970239304099e-01;-1.3449970239254921e-01;8.3125387554847843e-02;7.9651372197056817e-13;-8.3125387556134717e-02;1.3449970239303788e-01;-1.3449970239255288e-01;8.3125387554866759e-02;7.6728510425719181e-13;-8.3125387556111943e-02;1.3449970239303652e-01;-1.3449970239257464e-01;8.3125387554901856e-02;7.2988971328893923e-13;-8.3125387556080191e-02;1.3449970239302186e-01;-1.3449970239258943e-01;8.3125387554950469e-02;6.6262364991425508e-13;-8.3125387556024846e-02;1.3449970239300693e-01;-1.3449970239262182e-01;8.3125387555016431e-02;5.8754237169926016e-13;-8.3125387555965241e-02;1.3449970239298212e-01;-1.3449970239264744e-01;8.3125387555090871e-02;4.8697394433657359e-13;-8.3125387555881794e-02;1.3449970239295433e-01;-1.3449970239268835e-01;8.3125387555182770e-02;3.8109923296040682e-13;-8.3125387555798735e-02;1.3449970239292178e-01;-1.3449970239272069e-01;8.3125387555275390e-02;2.5821436291271245e-13;-8.3125387555694957e-02;1.3449970239288342e-01;-1.3449970239276551e-01;8.3125387555383359e-02;1.3235847594710530e-13;-8.3125387555597299e-02;1.3449970239284700e-01;-1.3449970239280279e-01;8.3125387555484806e-02
99,21,2.4196899752486192e+00,5.3290705182007514e-15,-8.6678146775017478e-02;1.3697834427541189e-01;-1.2979010385723361e-01;6.8130257963674751e-02;2.2123174208350270e-02;-1.0309173194444748e-01;1.4079372325242617e-01;-1.1940600033340991e-01;4.7904776089904753e-02;4.3701602445076017e-02;-1.1696685653155153e-01;1.4114229349536742e-01;-1.0608172479555091e-01;2.6499719641940221e-02;6.4203952192293162e-02;-1.2796186892006711e-01;1.3801547204799183e-01;-9.0145365128148539e-02;4.4421521488792878e-03;8.3125387555808158e-02;-1.3580603541465627e-01;1.3149025163169145e-01;-7.1989327395963601e-02;-1.7724795872752504e-02;1.0000000000034104e-01;-1.4030620660290855e-01;1.2172730482905568e-01;-5.2060673504402619e-02;-3.9455300594746397e-02;1.1441228056385841e-01;-1.4135157333497597e-01;1.0896702779176673e-01;-3.0850113051699227e-02;-6.0214284871458315e-02;1.2600735106729255e-01;-1.3891639521253618e-01;9.3523620889390452e-02;-8.8799204300095587e-03;-7.9490593614850821e-02;1.3449970239299314e-01;-1.3306063440286747e-01;7.5777352053628635e-02;1.3308925303412647e-02;-9.6809580129281522e-02;1.3968022466685687e-01;-1.2392847917126813e-01;5.6165193319685544e-02;3.5170061126068776e-02;-1.1174479348832825e-01;1.4142135623730870e-01;-1.1174479348742841e-01;3.5170061124648398e-02;5.6165193321031662e-02;-1.2392847917197836e-01;1.3968022466663937e-01;-9.6809580128236344e-02;1.3308925301984723e-02;7.5777352054840208e-02;-1.3306063440336374e-01;1.3449970239257977e-01;-7.9490593613717950e-02;-8.8799204313768330e-03;9.3523620890420101e-02;-1.3891639521281168e-01;1.2600735106672273e-01;-6.0214284870303454e-02;-3.0850113052944470e-02;1.0896702779258645e-01;-1.4135157333504986e-01;1.1441228056318696e-01;-3.9455300593637645e-02;-5.2060673505475004e-02;1.2172730482965530e-01;-1.4030620660281592e-01;9.9999999999634159e-02;-1.7724795871755839e-02;-7.1989327396827729e-02;1.3149025163208239e-01;-1.3580603541445035e-01;8.3125387555134017e-02;4.4421521497131685e-03;-9.0145365128793453e-02;1.3801547204820849e-01;-1.2796186891981221e-01;6.4203952191718885e-02;2.6499719642570217e-02;-1.0608172479598194e-01;1.4114229349545826e-01;-1.1696685653131675e-01;4.3701602444658129e-02;4.7904776090314440e-02;-1.1940600033365828e-01;1.4079372325245587e-01;-1.0309173194430124e-01;2.2123174208130422e-02;6.8130257963867541e-02;-1.2979010385734621e-01;1.3697834427544908e-01;-8.6678146775018949e-02
99,22,2.4589735144484210e+00,6.2635082305935912e-15,-9.0145365128567467e-02;1.3891639521281590e-01;-1.2392847917169783e-01;5.2060673504871771e-02;4.3701602445044729e-02;-1.1940600033371994e-01;1.4030620660297408e-01;-9.6809580128706385e-02;8.8799204304684590e-03;8.3125387555768232e-02;-1.3697834427562819e-01;1.2796186891994429e-01;-6.0214284870655284e-02;-3.5170061125726952e-02;1.1441228056385502e-01;-1.4114229349550450e-01;1.0309173194418567e-01;-1.7724795871854240e-02;-7.5777352054663794e-02;1.3449970239304357e-01;-1.3149025163179720e-01;6.8130257963372257e-02;2.6499719642792383e-02;-1.0896702779259845e-01;1.4142135623741181e-01;-1.0896702779185130e-01;2.6499719641652274e-02;6.8130257964369459e-02;-1.3149025163219161e-01;1.3449970239266174e-01;-7.5777352053690281e-02;-1.7724795872965701e-02;1.0309173194492234e-01;-1.4114229349552845e-01;1.1441228056316079e-01;-3.5170061124647253e-02;-6.0214284871609645e-02;1.2796186892033043e-01;-1.3697834427528149e-01;8.3125387554872601e-02;8.8799204314818532e-03;-9.6809580129369618e-02;1.4030620660299717e-01;-1.1940600033311459e-01;4.3701602444107202e-02;5.2060673505700192e-02;-1.2392847917203741e-01;1.3891639521252622e-01;-9.0145365127810434e-02;-8.4841374141774594e-13;9.0145365129107174e-02;-1.3891639521281723e-01;1.2392847917119713e-01;-5.2060673504132210e-02;-4.3701602445669487e-02;1.1940600033395476e-01;-1.4030620660273704e-01;9.6809580128138839e-02;-8.8799204298580098e-03;-8.3125387556130456e-02;1.3697834427559102e-01;-1.2796186891956327e-01;6.0214284870150049e-02;3.5170061126099952e-02;-1.1441228056393524e-01;1.4114229349529384e-01;-1.0309173194382588e-01;1.7724795871539304e-02;7.5777352054785183e-02;-1.3449970239293610e-01;1.3149025163154793e-01;-6.8130257963138416e-02;-2.6499719642875019e-02;1.0896702779249524e-01;-1.4142135623720833e-01;1.0896702779169458e-01;-2.6499719641654342e-02;-6.8130257964205312e-02;1.3149025163196887e-01;-1.3449970239252643e-01;7.5777352053744543e-02;1.7724795872725685e-02;-1.0309173194461059e-01;1.4114229349531834e-01;-1.1441228056319690e-01;3.5170061124955257e-02;6.0214284871157341e-02;-1.2796186891996730e-01;1.3697834427522332e-01;-8.3125387555190569e-02;-8.8799204309152769e-03;9.6809580128825942e-02;-1.4030620660275711e-01;1.1940600033332593e-01;-4.3701602444705279e-02;-5.2060673504977381e-02;1.2392847917153660e-01;-1.3891639521251689e-01;9.0145365128340108e-02
99,23,2.4997778607390808e+00,9.1963473873117128e-15,9.3523620889911063e-02;-1.4030620660284632e-01;1.1696685653134474e-01;-3.5170061125210726e-02;-6.4203952192132971e-02;1.3149025163187539e-01;-1.3306063440297730e-01;6.8130257963557664e-02;3.0850113052510564e-02;-1.1441228056364819e-01;1.4079372325238973e-01;-9.6809580128516023e-02;4.4421521489198413e-03;9.0145365128746893e-02;-1.3968022466678684e-01;1.1940600033325595e-01;-3.9455300593736906e-02;-6.0214284871326573e-02;1.2979010385744180e-01;-1.3449970239256570e-01;7.1989327395880154e-02;2.6499719642777995e-02;-1.1174479348819699e-01;1.4114229349534721e-01;-9.9999999999549838e-02;8.8799204300288939e-03;8.6678146775555590e-02;-1.3891639521279489e-01;1.2172730482895561e-01;-4.3701602444147086e-02;-5.6165193321056010e-02;1.2796186892024292e-01;-1.3580603541428693e-01;7.5777352053523261e-02;2.2123174209028897e-02;-1.0896702779264873e-01;1.4135157333496742e-01;-1.0309173194381251e-01;1.3308925301859988e-02;8.3125387556206076e-02;-1.3801547204830603e-01;1.2392847917117744e-01;-4.7904776089216568e-02;-5.2060673505784125e-02;1.2600735106741054e-01;-1.3697834427516781e-01;7.9490593613514252e-02;1.7724795873175495e-02;-1.0608172479634700e-01;1.4142135623730659e-01;-1.0608172479516333e-01;1.7724795871361519e-02;7.9490593615082428e-02;-1.3697834427569497e-01;1.2600735106660099e-01;-5.2060673504039784e-02;-4.7904776090989740e-02;1.2392847917206457e-01;-1.3801547204788725e-01;8.3125387554751171e-02;1.3308925303587458e-02;-1.0309173194497637e-01;1.4135157333504905e-01;-1.0896702779164572e-01;2.2123174207431550e-02;7.5777352054946290e-02;-1.3580603541483685e-01;1.2796186891964181e-01;-5.6165193319620825e-02;-4.3701602445657066e-02;1.2172730482976264e-01;-1.3891639521253385e-01;8.6678146774442785e-02;8.8799204313772251e-03;-1.0000000000048034e-01;1.4114229349547602e-01;-1.1174479348753215e-01;2.6499719641665885e-02;7.1989327396912370e-02;-1.3449970239303241e-01;1.2979010385713000e-01;-6.0214284870423886e-02;-3.9455300594732547e-02;1.1940600033382572e-01;-1.3968022466669403e-01;9.0145365128139726e-02;4.4421521496584380e-03;-9.6809580129028891e-02;1.4079372325251119e-01;-1.1441228056341340e-01;3.0850113052071373e-02;6.8130257964005847e-02;-1.3306063440325280e-01;1.3149025163187619e-01;-6.4203952191897673e-02;-3.5170061125517411e-02;1.1696685653154776e-01;-1.4030620660289081e-01;9.3523620889880754e-02
99,24,2.5420627451571778e+00,8.3359245432272165e-15,9.6809580128755623e-02;-1.4114229349536422e-01;1.0896702779204968e-01;-1.7724795872140021e-02;-8.3125387555558650e-02;1.3891639521261195e-01;-1.1940600033335905e-01;3.5170061125154667e-02;6.8130257963907495e-02;-1.3449970239278972e-01;1.2796186891979344e-01;-5.2060673504652343e-02;-5.2060673505182356e-02;1.2796186892005956e-01;-1.3449970239264339e-01;6.8130257963403149e-02;3.5170061125756755e-02;-1.1940600033371836e-01;1.3891639521251298e-01;-8.3125387555056759e-02;-1.7724795872747338e-02;1.0896702779241557e-01;-1.4114229349530569e-01;9.6809580128338069e-02;5.3487064852290018e-13;-9.6809580129137832e-02;1.4114229349541860e-01;-1.0896702779175640e-01;1.7724795871641153e-02;8.3125387556009595e-02;-1.3891639521276744e-01;1.1940600033312170e-01;-3.5170061124656843e-02;-6.8130257964373248e-02;1.3449970239295717e-01;-1.2796186891959091e-01;5.2060673504229361e-02;5.2060673505577033e-02;-1.2796186892023348e-01;1.3449970239254488e-01;-6.8130257963107815e-02;-3.5170061126103297e-02;1.1940600033395546e-01;-1.3891639521252280e-01;8.3125387554828289e-02;1.7724795873091694e-02;-1.0896702779267595e-01;1.4114229349533347e-01;-9.6809580128138298e-02;-8.1533338909070836e-13;9.6809580129328915e-02;-1.4114229349544363e-01;1.0896702779165228e-01;-1.7724795871492009e-02;-8.3125387556140864e-02;1.3891639521284818e-01;-1.1940600033313083e-01;3.5170061124584782e-02;6.8130257964498245e-02;-1.3449970239306699e-01;1.2796186891962505e-01;-5.2060673504186333e-02;-5.2060673505642904e-02;1.2796186892027497e-01;-1.3449970239256925e-01;6.8130257963152668e-02;3.5170061126035733e-02;-1.1940600033392472e-01;1.3891639521259394e-01;-8.3125387554991270e-02;-1.7724795872932568e-02;1.0896702779263077e-01;-1.4114229349543864e-01;9.6809580128337833e-02;6.2220086253856791e-13;-9.6809580129227246e-02;1.4114229349548210e-01;-1.0896702779183558e-01;1.7724795871765363e-02;8.3125387555904220e-02;-1.3891639521280255e-01;1.1940600033335093e-01;-3.5170061124980369e-02;-6.8130257964155630e-02;1.3449970239299650e-01;-1.2796186891988162e-01;5.2060673504626259e-02;5.2060673505264221e-02;-1.2796186892015460e-01;1.3449970239276487e-01;-6.8130257963573054e-02;-3.5170061125584622e-02;1.1940600033366885e-01;-1.3891639521269303e-01;8.3125387555435401e-02;1.7724795872361036e-02;-1.0896702779225902e-01;1.4114229349550322e-01;-9.6809580128818226e-02
99,25,2.5857864376269055e+00,6.5595677038269668e-15,9.9999999999958872e-02;-1.4142135623721994e-01;9.9999999999878186e-02;9.6050573552069710e-14;-1.0000000000000100e-01;1.4142135623719229e-01;-9.9999999999817221e-02;-1.4867946725858808e-13;1.0000000000003005e-01;-1.4142135623719868e-01;9.9999999999795627e-02;2.0427027518216722e-13;-1.0000000000009901e-01;1.4142135623723187e-01;-9.9999999999755049e-02;-2.9848445295196173e-13;1.0000000000017567e-01;-1.4142135623723068e-01;9.9999999999683120e-02;3.7842247128811448e-13;-1.0000000000020776e-01;1.4142135623721014e-01;-9.9999999999642847e-02;-4.1244772818171405e-13;1.0000000000023385e-01;-1.4142135623722929e-01;9.9999999999638836e-02;4.5601373944730194e-13;-1.0000000000029952e-01;1.4142135623726584e-01;-9.9999999999609124e-02;-5.3195812018233655e-13;1.0000000000035832e-01;-1.4142135623726279e-01;9.9999999999557512e-02;5.8016366261790920e-13;-1.0000000000036999e-01;1.4142135623724927e-01;-9.9999999999546577e-02;-5.8383364766492975e-13;1.0000000000038418e-01;-1.4142135623727858e-01;9.9999999999565534e-02;6.0355581242755052e-13;-1.0000000000043387e-01;1.4142135623731472e-01;-9.9999999999554640e-02;-6.4678707442201698e-13;1.0000000000046461e-01;-1.4142135623730787e-01;9.9999999999530825e-02;6.5240186566160526e-13;-1.0000000000044780e-01;1.4142135623730026e-01;-9.9999999999554876e-02;-6.1687853095396249e-13;1.0000000000044125e-01;-1.4142135623733565e-01;9.9999999999599812e-02;6.0383204643771169e-13;-1.0000000000046573e-01;1.4142135623736635e-01;-9.9999999999610054e-02;-6.0720413276961019e-13;1.0000000000046112e-01;-1.4142135623735361e-01;9.9999999999617312e-02;5.6457844429648377e-13;-1.0000000000041272e-01;1.4142135623735064e-01;-9.9999999999674918e-02;-4.9056577564450868e-13;1.0000000000038405e-01;-1.4142135623738800e-01;9.9999999999741088e-02;4.4667314094496309e-13;-1.0000000000038183e-01;1.4142135623741009e-01;-9.9999999999769579e-02;-4.1153051288968846e-13;1.0000000000034151e-01;-1.4142135623738997e-01;9.9999999999803496e-02;3.2864220860404093e-13;-1.0000000000026651e-01;1.4142135623738930e-01;-9.9999999999885070e-02;-2.2713692933779036e-13;1.0000000000022188e-01;-1.4142135623742461e-01;9.9999999999961162e-02;1.6454696844937675e-13;-1.0000000000019690e-01;1.4142135623743246e-01;-9.9999999999994940e-02;-1.0556559460082553e-13;1.0000000000013068e-01;-1.4142135623740437e-01;1.0000000000004276e-01
99,26,2.6309057881426225e+00,5.2735593669694936e-15,1.0309173194442778e-01;-1.4114229349544360e-01;9.0145365128429730e-02;1.7724795872352987e-02;-1.1441228056361122e-01;1.3891639521266735e-01;-7.5777352054125308e-02;-3.5170061125491835e-02;1.2392847917170087e-01;-1.3449970239275705e-01;6.0214284870744789e-02;5.2060673505102330e-02;-1.3149025163197475e-01;1.2796186891988459e-01;-4.3701602444665359e-02;-6.8130257964012952e-02;1.3697834427553204e-01;-1.1940600033339679e-01;2.6499719641940894e-02;8.3125387555770425e-02;-1.4030620660292784e-01;1.0896702779194289e-01;-8.8799204303160115e-03;-9.6809580129038092e-02;1.4142135623731406e-01;-9.6809580128478109e-02;-8.8799204310796975e-03;1.0896702779242660e-01;-1.4030620660282689e-01;8.3125387555152752e-02;2.6499719642680587e-02;-1.1940600033379026e-01;1.3697834427533565e-01;-6.8130257963359198e-02;-4.3701602445357465e-02;1.2796186892017899e-01;-1.3149025163169517e-01;5.2060673504436890e-02;6.0214284871368616e-02;-1.3449970239294967e-01;1.2392847917135483e-01;-3.5170061124840744e-02;-7.5777352054664501e-02;1.3891639521276269e-01;-1.1441228056322093e-01;1.7724795871740390e-02;9.0145365128874069e-02;-1.4114229349545174e-01;1.0309173194401569e-01;5.5474711791203361e-13;-1.0309173194477332e-01;1.4114229349537891e-01;-9.0145365128020641e-02;-1.7724795872829959e-02;1.1441228056385656e-01;-1.3891639521254848e-01;7.5777352053744737e-02;3.5170061125877027e-02;-1.2392847917185476e-01;1.3449970239260980e-01;-6.0214284870418612e-02;-5.2060673505387588e-02;1.3149025163205191e-01;-1.2796186891973432e-01;4.3701602444412083e-02;6.8130257964200247e-02;-1.3697834427555106e-01;1.1940600033326802e-01;-2.6499719641774080e-02;-8.3125387555863087e-02;1.4030620660290780e-01;-1.0896702779185806e-01;8.8799204302469886e-03;9.6809580129045239e-02;-1.4142135623728025e-01;9.6809580128461609e-02;8.8799204310441131e-03;-1.0896702779236526e-01;1.4030620660280704e-01;-8.3125387555223085e-02;-2.6499719642545647e-02;1.1940600033368369e-01;-1.3697834427535507e-01;6.8130257963525134e-02;4.3701602445133637e-02;-1.2796186892004990e-01;1.3149025163177352e-01;-5.2060673504704891e-02;-6.0214284871068210e-02;1.3449970239282155e-01;-1.2392847917151215e-01;3.5170061125213495e-02;7.5777352054305108e-02;-1.3891639521266205e-01;1.1441228056347405e-01;-1.7724795872211117e-02;-9.0145365128481508e-02;1.4114229349540514e-01;-1.0309173194437336e-01
99,27,2.6773762693526963e+00,5.7916634451278997e-15,1.0608172479565758e-01;-1.4030620660270257e-01;7.9490593614148841e-02;3.5170061125391727e-02;-1.2600735106688532e-01;1.3149025163165315e-01;-4.7904776089920824e-02;-6.8130257963766844e-02;1.3801547204791245e-01;-1.1441228056329293e-01;1.3308925302577568e-02;9.6809580128699932e-02;-1.4135157333480813e-01;9.0145365128245517e-02;2.2123174208348084e-02;-1.1940600033347169e-01;1.3580603541437578e-01;-6.0214284870678841e-02;-5.6165193320486695e-02;1.3449970239274511e-01;-1.2172730482912726e-01;2.6499719641968626e-02;8.6678146775158463e-02;-1.4114229349529980e-01;9.9999999999691183e-02;8.8799204309773661e-03;-1.1174479348794805e-01;1.3891639521245858e-01;-7.1989327396034503e-02;-4.3701602445121293e-02;1.2979010385727469e-01;-1.2796186891970132e-01;3.9455300593900476e-02;7.5777352054407138e-02;-1.3968022466669566e-01;1.0896702779190814e-01;-4.4421521489587607e-03;-1.0309173194457441e-01;1.4079372325238040e-01;-8.3125387555186392e-02;-3.0850113052659160e-02;1.2392847917178279e-01;-1.3306063440295013e-01;5.2060673504530940e-02;6.4203952192370295e-02;-1.3697834427549246e-01;1.1696685653117236e-01;-1.7724795871866907e-02;-9.3523620890156603e-02;1.4142135623726307e-01;-9.3523620889593220e-02;-1.7724795872623354e-02;1.1696685653162690e-01;-1.3697834427535030e-01;6.4203952191728961e-02;5.2060673505249858e-02;-1.3306063440327898e-01;1.2392847917151348e-01;-3.0850113051973424e-02;-8.3125387555840050e-02;1.4079372325257963e-01;-1.0309173194419667e-01;-4.4421521496602551e-03;1.0896702779247576e-01;-1.3968022466676588e-01;7.5777352053944688e-02;3.9455300594586698e-02;-1.2796186892016517e-01;1.2979010385722450e-01;-4.3701602444604457e-02;-7.1989327396674629e-02;1.3891639521281141e-01;-1.1174479348780068e-01;8.8799204304404397e-03;1.0000000000026581e-01;-1.4114229349555082e-01;8.6678146774942358e-02;2.6499719642500395e-02;-1.2172730482963133e-01;1.3449970239291081e-01;-5.6165193320224294e-02;-6.0214284871190502e-02;1.3580603541481120e-01;-1.1940600033356623e-01;2.2123174208059575e-02;9.0145365128724272e-02;-1.4135157333517923e-01;9.6809580128744022e-02;1.3308925302870851e-02;-1.1441228056373370e-01;1.3801547204823392e-01;-6.8130257963784829e-02;-4.7904776090205894e-02;1.3149025163206518e-01;-1.2600735106717995e-01;3.5170061125399076e-02;7.9490593614428381e-02;-1.4030620660310106e-01;1.0608172479593990e-01
